Date,Time,Activity (Triaxial-Counts)
3/26/2024,5:20:15 PM,98
3/26/2024,5:20:30 PM,133
3/26/2024,5:20:45 PM,30
3/26/2024,5:21:00 PM,0
3/26/2024,5:21:15 PM,55
3/26/2024,5:21:30 PM,66
3/26/2024,5:21:45 PM,113
3/26/2024,5:22:00 PM,0
3/26/2024,5:22:15 PM,0
3/26/2024,5:22:30 PM,168
3/26/2024,5:22:45 PM,0
3/26/2024,5:23:00 PM,0
3/26/2024,5:23:15 PM,0
3/26/2024,5:23:30 PM,0
3/26/2024,5:23:45 PM,141
3/26/2024,5:24:00 PM,247
3/26/2024,5:24:15 PM,62
3/26/2024,5:24:30 PM,84
3/26/2024,5:24:45 PM,37
3/26/2024,5:25:00 PM,60
3/26/2024,5:25:15 PM,0
3/26/2024,5:25:30 PM,0
3/26/2024,5:25:45 PM,144
3/26/2024,5:26:00 PM,9
3/26/2024,5:26:15 PM,0
3/26/2024,5:26:30 PM,0
3/26/2024,5:26:45 PM,33
3/26/2024,5:27:00 PM,69
3/26/2024,5:27:15 PM,88
3/26/2024,5:27:30 PM,0
3/26/2024,5:27:45 PM,8
3/26/2024,5:28:00 PM,0
3/26/2024,5:28:15 PM,59
3/26/2024,5:28:30 PM,334
3/26/2024,5:28:45 PM,121
3/26/2024,5:29:00 PM,51
3/26/2024,5:29:15 PM,50
3/26/2024,5:29:30 PM,5
3/26/2024,5:29:45 PM,162
3/26/2024,5:30:00 PM,77
