Date,Time,Activity (Triaxial-Counts)
3/28/2024,5:25:00 AM,100
3/28/2024,5:25:15 AM,101
3/28/2024,5:25:30 AM,102
3/28/2024,5:25:45 AM,103
3/28/2024,5:26:00 AM,104
3/28/2024,5:26:15 AM,105
3/28/2024,5:26:30 AM,106
3/28/2024,5:26:45 AM,107
3/28/2024,5:27:00 AM,108
3/28/2024,5:27:15 AM,109
3/28/2024,5:27:30 AM,100
3/28/2024,5:27:45 AM,101
3/28/2024,5:28:00 AM,102
3/28/2024,5:28:15 AM,103
3/28/2024,5:28:30 AM,104
3/28/2024,5:28:45 AM,105
3/28/2024,5:29:00 AM,106
3/28/2024,5:29:15 AM,107
3/28/2024,5:29:30 AM,108
3/28/2024,5:29:45 AM,109
3/28/2024,5:30:00 AM,100
3/28/2024,5:30:15 AM,101
3/28/2024,5:30:30 AM,102
3/28/2024,5:30:45 AM,103
3/28/2024,5:31:00 AM,104
3/28/2024,5:31:15 AM,105
3/28/2024,5:31:30 AM,106
3/28/2024,5:31:45 AM,107
3/28/2024,5:32:00 AM,108
3/28/2024,5:32:15 AM,109
3/28/2024,5:32:30 AM,100
3/28/2024,5:32:45 AM,101
3/28/2024,5:33:00 AM,102
3/28/2024,5:33:15 AM,103
3/28/2024,5:33:30 AM,104
3/28/2024,5:33:45 AM,105
3/28/2024,5:34:00 AM,106
3/28/2024,5:34:15 AM,107
3/28/2024,5:34:30 AM,108
3/28/2024,5:34:45 AM,109
3/28/2024,5:35:00 AM,100
3/28/2024,5:35:15 AM,101
3/28/2024,5:35:30 AM,102
3/28/2024,5:35:45 AM,103
3/28/2024,5:36:00 AM,104
3/28/2024,5:36:15 AM,105
3/28/2024,5:36:30 AM,106
3/28/2024,5:36:45 AM,107
3/28/2024,5:37:00 AM,108
3/28/2024,5:37:15 AM,109
3/28/2024,5:37:30 AM,100
3/28/2024,5:37:45 AM,101
3/28/2024,5:38:00 AM,102
3/28/2024,5:38:15 AM,103
3/28/2024,5:38:30 AM,104
3/28/2024,5:38:45 AM,105
3/28/2024,5:39:00 AM,106
3/28/2024,5:39:15 AM,107
3/28/2024,5:39:30 AM,108
3/28/2024,5:39:45 AM,109
3/28/2024,5:40:00 AM,100
3/28/2024,5:40:15 AM,101
3/28/2024,5:40:30 AM,102
3/28/2024,5:40:45 AM,103
3/28/2024,5:41:00 AM,104
3/28/2024,5:41:15 AM,105
3/28/2024,5:41:30 AM,106
3/28/2024,5:41:45 AM,107
3/28/2024,5:42:00 AM,108
3/28/2024,5:42:15 AM,109
